ub,lb,time,src
39676.22446205583, 10283.057539600002, 0.21494793891906738, 0.0
15959.953481965551, 10286.741995834069, 0.29202890396118164, 0.0
15959.953481965551, 10286.741995834074, 0.31910204887390137, 0.0
15959.953481965551, 10291.695692280242, 0.33552098274230957, 0.0
15959.953481965551, 10291.695692280246, 0.36605405807495117, 0.0
15959.953481965551, 10317.680357520627, 0.42756104469299316, 0.0
15959.953481965551, 10330.927489594442, 0.45017194747924805, 0.0
15959.953481965551, 10331.768605482272, 0.7719709873199463, 0.0
15959.953481965551, 10332.531259649482, 0.8259799480438232, 0.0
15959.953481965551, 10345.737862706554, 0.8560829162597656, 0.0
15940.174560641572, 10345.737862706554, 0.9162600040435791, 0.0
15940.174560641572, 10387.058898742569, 0.9163210391998291, 0.0
15940.174560641572, 10394.195172992462, 0.9163298606872559, 0.0
15940.174560641572, 10396.528159296628, 0.9409079551696777, 0.0
15832.779348738077, 10396.528159296628, 0.9724578857421875, 0.0
15831.897948767619, 10396.528159296628, 0.9739270210266113, 0.0
15831.897948767619, 10396.570436293667, 0.9739658832550049, 0.0
15831.897948767619, 10396.859656005896, 1.0034809112548828, 0.0
15778.639962526595, 10396.859656005896, 1.1173808574676514, 0.0
15765.188272818836, 10396.859656005896, 1.363713026046753, 0.0
15571.245285961904, 10396.859656005896, 1.363926887512207, 0.0
15358.079408008736, 10396.859656005896, 1.3864238262176514, 0.0
15249.13954813117, 10396.859656005896, 2.0323050022125244, 0.0
14782.814794763828, 10396.859656005896, 2.033277988433838, 0.0
14650.954620560595, 10396.859656005896, 2.034108877182007, 0.0
14308.541194172498, 10396.859656005896, 3.3794949054718018, 0.0
14280.075875153434, 10396.859656005896, 3.380223035812378, 0.0
14280.075875153434, 10410.887429166101, 4.414376974105835, 0.0
14280.075875153434, 10411.566717802647, 4.690410852432251, 0.0
12477.405792227455, 10411.566717802647, 4.9842529296875, 0.0
12467.522284922747, 10411.566717802647, 6.351299047470093, 0.0
11946.317457674275, 10411.566717802647, 6.351996898651123, 0.0
11550.12043059075, 10411.566717802647, 6.5097808837890625, 0.0
11549.331303375857, 10411.566717802647, 9.823415040969849, 0.0
11548.6015199347, 10411.566717802647, 9.993067026138306, 0.0
11543.950160874268, 10411.566717802647, 10.909625053405762, 0.0
11543.950159596337, 10411.566717802647, 13.258239984512329, 0.0
11543.950147782787, 10411.566717802647, 16.79906392097473, 0.0
11460.963442326678, 10411.566717802647, 20.075997829437256, 0.0
11460.575834694384, 10411.566717802647, 20.07728385925293, 0.0
11460.575832028571, 10411.566717802647, 20.679293870925903, 0.0
11154.86481164975, 10411.566717802647, 20.68242383003235, 0.0
11153.683406644157, 10411.566717802647, 28.766763925552368, 0.0
11153.683399550708, 10411.566717802647, 28.9883029460907, 0.0
11150.174256770304, 10411.566717802647, 28.988685846328735, 0.0
11100.885130566412, 10411.566717802647, 30.98115086555481, 0.0
11052.448906615236, 10411.566717802647, 30.981902837753296, 0.0
10954.805195173023, 10411.566717802647, 30.9827299118042, 0.0
10954.805195173023, 10418.838480490698, 33.48281002044678, 0.0
10954.805190803323, 10418.838480490698, 35.72644400596619, 0.0
10949.611440569703, 10418.838480490698, 35.727294921875, 0.0
10848.705033221879, 10418.838480490698, 36.10380291938782, 0.0
10845.413975346557, 10418.838480490698, 36.1041898727417, 0.0
10845.413975346557, 10421.515652976766, 36.261422872543335, 0.0
10845.413975346557, 10421.51565297677, 37.38666486740112, 0.0
10845.413975346557, 10421.515652976774, 38.53235101699829, 0.0
10829.895786783676, 10421.515652976774, 40.4788339138031, 0.0
10829.349224959944, 10421.515652976774, 40.48335289955139, 0.0
10829.349222138226, 10421.515652976774, 50.541301012039185, 0.0
10829.349222138226, 10423.888232600975, 54.4186110496521, 0.0
10816.916549836968, 10423.888232600975, 58.27684497833252, 0.0
10816.916548691583, 10423.888232600975, 61.94128704071045, 0.0
10816.916548691583, 10429.848131420626, 63.1949028968811, 0.0
10816.916547099561, 10429.848131420626, 63.90744400024414, 0.0
10816.916539544798, 10429.848131420626, 65.70523691177368, 0.0
10816.916534430864, 10429.848131420626, 65.70582389831543, 0.0
10816.916534430864, 10437.385447113726, 66.61726689338684, 0.0
10816.916534430864, 10463.82368110346, 66.61743593215942, 0.0
10816.916534430864, 10463.823681103462, 73.39347386360168, 0.0
10816.91652740311, 10463.823681103462, 75.28210282325745, 0.0
10816.916518910153, 10463.823681103462, 75.98105096817017, 0.0
10812.516805409361, 10463.823681103462, 145.28941893577576, 0.0
10804.382728997363, 10463.823681103462, 145.29959988594055, 0.0
10796.201056768821, 10463.823681103462, 145.308660030365, 0.0
10773.729030410577, 10463.823681103462, 171.53101897239685, 0.0
10770.597201893914, 10463.823681103462, 172.2032449245453, 0.0
10770.597200187158, 10463.823681103462, 189.7727448940277, 0.0
10770.597196945684, 10463.823681103462, 189.78364491462708, 0.0
10755.912315726253, 10463.823681103462, 199.58011388778687, 0.0
10750.574585187005, 10463.823681103462, 199.59610795974731, 0.0
10749.251970020814, 10463.823681103462, 199.60996294021606, 0.0
10746.616613701017, 10463.823681103462, 199.6231198310852, 0.0
10735.57856881264, 10463.823681103462, 212.35774087905884, 0.0
10731.711850228741, 10463.823681103462, 212.37119388580322, 0.0
10727.878332809334, 10463.823681103462, 235.51912784576416, 0.0
10723.053708832716, 10463.823681103462, 235.5372109413147, 0.0
10723.053698558737, 10463.823681103462, 238.26985597610474, 0.0
10723.053686385558, 10463.823681103462, 238.28455185890198, 0.0
10721.861492858858, 10463.823681103462, 267.89023184776306, 0.0
10721.081757586851, 10463.823681103462, 272.0170488357544, 0.0
10720.89585512058, 10463.823681103462, 272.0352749824524, 0.0
10718.65269203496, 10463.823681103462, 272.0534369945526, 0.0
10714.993916085461, 10463.823681103462, 275.28161692619324, 0.0
10711.107391140233, 10463.823681103462, 275.3022029399872, 0.0
10705.076409907646, 10463.823681103462, 285.3962550163269, 0.0
10685.546603526847, 10463.823681103462, 285.43317699432373, 0.0
10685.546602455273, 10463.823681103462, 287.4032380580902, 0.0
10678.007674733955, 10463.823681103462, 305.660924911499, 0.0
10668.957499944378, 10463.823681103462, 305.6900088787079, 0.0
10662.404527493294, 10463.823681103462, 305.71214294433594, 0.0
10662.404526309823, 10463.823681103462, 328.2258758544922, 0.0
10662.404523145491, 10463.823681103462, 328.2405788898468, 0.0
10662.404490136709, 10463.823681103462, 333.8174569606781, 0.0
10662.404482935706, 10463.823681103462, 371.31092286109924, 0.0
10661.629929216666, 10463.823681103462, 371.33348989486694, 0.0
10660.802815167359, 10463.823681103462, 398.2794270515442, 0.0
10659.463107166708, 10463.823681103462, 435.48966789245605, 0.0
10652.710473240055, 10463.823681103462, 435.5332200527191, 0.0
10652.710470631726, 10463.823681103462, 441.09264492988586, 0.0
10650.640324203914, 10463.823681103462, 441.93998098373413, 0.0
10650.640315513047, 10463.823681103462, 449.46512603759766, 0.0
10650.640311682737, 10463.823681103462, 459.62127804756165, 0.0
10650.640298550192, 10463.823681103462, 459.62234592437744, 0.0
10650.640297198901, 10463.823681103462, 470.1376860141754, 0.0
10649.945849900325, 10463.823681103462, 470.13858795166016, 0.0
10649.607174780691, 10463.823681103462, 470.5207619667053, 0.0
10649.607174780691, 10463.823681103466, 470.52078890800476, 0.0
10649.607174780691, 10465.463580223111, 477.8852770328522, 0.0
10649.607174780691, 10465.463580223113, 479.022097826004, 0.0
10649.607174780691, 10465.463580223128, 484.49815702438354, 0.0
10649.607174780691, 10466.75091310346, 485.9632148742676, 0.0
10649.607174780691, 10466.750913103464, 487.09028005599976, 0.0
10649.607172383234, 10466.750913103464, 502.63914799690247, 0.0
10648.391797716877, 10466.750913103464, 502.64353585243225, 0.0
10648.391796607877, 10466.750913103464, 513.8485748767853, 0.0
10648.09034701376, 10466.750913103464, 513.8526408672333, 0.0
10648.07667766714, 10466.750913103464, 527.0079698562622, 0.0
10648.076673242764, 10466.750913103464, 548.2952768802643, 0.0
10648.076658443937, 10466.750913103464, 548.3028519153595, 0.0
10648.07508459469, 10466.750913103464, 554.5228679180145, 0.0
10648.075083043637, 10466.750913103464, 564.7183289527893, 0.0
10647.785329249502, 10466.750913103464, 569.9867808818817, 0.0
10646.925731346924, 10466.750913103464, 569.9985580444336, 0.0
10646.912721916544, 10466.750913103464, 574.0679800510406, 0.0
10646.912466361613, 10466.750913103464, 599.5240259170532, 0.0
10646.912465026442, 10466.750913103464, 601.129959821701, 0.0
10646.62426014913, 10466.750913103464, 703.4826118946075, 0.0
10646.62425038421, 10466.750913103464, 706.0787839889526, 0.0
10643.698441248212, 10466.750913103464, 707.2409708499908, 0.0
10643.68473641894, 10466.750913103464, 717.2786040306091, 0.0
