ub,lb,time,src
1.1047661174370376e6, 1.1010065223712975e6, 37.35787296295166, 0.0
1.1047661174370376e6, 1.1010066231877906e6, 37.3579580783844, 0.0
1.1047661174370376e6, 1.1010067365569663e6, 38.119625091552734, 0.0
1.1047661174370376e6, 1.1010067401968536e6, 38.119760036468506, 0.0
1.1047661174370376e6, 1.1010070696256205e6, 38.1198570728302, 0.0
1.1047661174370376e6, 1.1010070751924533e6, 38.12003493309021, 0.0
1.1047661174370376e6, 1.1010071710867896e6, 38.12022089958191, 0.0
1.1047661174370376e6, 1.101007249866178e6, 38.12037897109985, 0.0
1.1047661174370376e6, 1.1010074511607117e6, 38.472317934036255, 0.0
1.1047661174370376e6, 1.1010074806551612e6, 38.47251105308533, 0.0
1.1047661174370376e6, 1.1010075015330857e6, 38.47273111343384, 0.0
1.1047661174370376e6, 1.101007603125415e6, 38.47299098968506, 0.0
1.1047661174370376e6, 1.101007628901222e6, 38.47320008277893, 0.0
1.1047661174370376e6, 1.101007641618377e6, 38.473289012908936, 0.0
1.1047661174370376e6, 1.101007767180999e6, 38.473292112350464, 0.0
1.1047661174370376e6, 1.1010078928408904e6, 38.47340798377991, 0.0
1.1047661174370376e6, 1.101007910644307e6, 38.473649978637695, 0.0
1.1047661174370376e6, 1.1010080234751906e6, 38.47388792037964, 0.0
1.1042095597505905e6, 1.1010080234751906e6, 40.08129000663757, 0.0
1.1042095597505905e6, 1.1010081701539468e6, 40.43292498588562, 0.0
1.1042095597505905e6, 1.1010082084701909e6, 40.43333888053894, 0.0
1.1042095597505905e6, 1.1010082669337066e6, 40.43351697921753, 0.0
1.1042095597505905e6, 1.1010082691341357e6, 41.320641040802, 0.0
1.1042095597505905e6, 1.1010082695207943e6, 41.32087707519531, 0.0
1.1042095597505905e6, 1.101008446283923e6, 41.320931911468506, 0.0
1.1042095597505905e6, 1.1010085634548548e6, 41.321096897125244, 0.0
1.1042095597505905e6, 1.1010087198868652e6, 41.32117009162903, 0.0
1.1042095597505905e6, 1.1010087825376664e6, 41.69787406921387, 0.0
1.1042095597505905e6, 1.1010087825376668e6, 41.69823098182678, 0.0
1.1042095597505905e6, 1.1010087861380489e6, 41.6983060836792, 0.0
1.1042095597505905e6, 1.1010088476489338e6, 41.69831204414368, 0.0
1.1042095597505905e6, 1.1010088732402711e6, 41.698456048965454, 0.0
1.1042095597505905e6, 1.1010089663325713e6, 41.698513984680176, 0.0
1.1042095597505905e6, 1.1010091617418095e6, 42.075112104415894, 0.0
1.1042095597505905e6, 1.1010092826171163e6, 42.07551407814026, 0.0
1.1042095597505905e6, 1.1010093761404674e6, 42.075828075408936, 0.0
1.1042095597505905e6, 1.1010094165024974e6, 42.07611393928528, 0.0
1.1042095597505905e6, 1.1010094342995654e6, 42.07645106315613, 0.0
1.1042095597505905e6, 1.1010095893930325e6, 42.07675790786743, 0.0
1.1042095597505905e6, 1.101009663957179e6, 42.077040910720825, 0.0
1.1042095597505905e6, 1.1010103789934353e6, 42.07737588882446, 0.0
1.1042095597505905e6, 1.1010107172084409e6, 42.45915198326111, 0.0
1.1042095597505905e6, 1.1010107220744188e6, 42.459502935409546, 0.0
1.1042095597505905e6, 1.1010107448338163e6, 42.45969605445862, 0.0
1.1042095597505905e6, 1.1010108069706876e6, 42.45993089675903, 0.0
1.1042095597505905e6, 1.1010108370436416e6, 42.46041202545166, 0.0
1.1042095597505905e6, 1.1010108652512943e6, 42.46077299118042, 0.0
1.1042095597505905e6, 1.10101104417898e6, 42.85389494895935, 0.0
1.1042095597505905e6, 1.101011168470837e6, 42.854268074035645, 0.0
1.1042095597505905e6, 1.1010111996266902e6, 42.85454297065735, 0.0
1.1042095597505905e6, 1.1010112163873361e6, 42.855072021484375, 0.0
1.1042095597505905e6, 1.1010112173469516e6, 42.85547709465027, 0.0
1.1042095597505905e6, 1.1010112173472813e6, 42.85574388504028, 0.0
1.1042095597505905e6, 1.1010115177922463e6, 42.85602688789368, 0.0
1.1042095597505905e6, 1.1010115180103686e6, 43.25530409812927, 0.0
1.1042095597505905e6, 1.1010115867758403e6, 43.25573396682739, 0.0
1.1042095597505905e6, 1.1010116684403066e6, 43.25584006309509, 0.0
1.1042095597505905e6, 1.1010117330730946e6, 43.255845069885254, 0.0
1.1042095597505905e6, 1.1010118059273362e6, 43.25599193572998, 0.0
1.1042095597505905e6, 1.101011805927399e6, 43.25627398490906, 0.0
1.1042095597505905e6, 1.1010120664698423e6, 43.256417989730835, 0.0
1.1042095597505905e6, 1.1010120925590491e6, 43.25658392906189, 0.0
1.1042095597505905e6, 1.101012099483284e6, 43.2569739818573, 0.0
1.1042095597505905e6, 1.1010123149841423e6, 43.257277965545654, 0.0
1.1042095597505905e6, 1.1010126610058877e6, 43.25755000114441, 0.0
1.1042095597505905e6, 1.1010128004405145e6, 43.68952298164368, 0.0
1.1042095597505905e6, 1.1010128439981581e6, 43.689910888671875, 0.0
1.1042095597505905e6, 1.1010129679097214e6, 43.69015288352966, 0.0
1.1042095597505905e6, 1.1010131420551757e6, 43.69045090675354, 0.0
1.1042095597505905e6, 1.1010132498352644e6, 43.69074106216431, 0.0
1.1042095597505905e6, 1.101013377254589e6, 43.69114589691162, 0.0
1.1042095597505905e6, 1.101013438954786e6, 43.69146490097046, 0.0
1.1042095597505905e6, 1.101013958826301e6, 43.69178605079651, 0.0
1.1042095597505905e6, 1.101014475345673e6, 43.69185996055603, 0.0
1.1042095597505905e6, 1.1010144806438999e6, 44.14209198951721, 0.0
1.1042095597505905e6, 1.1010146224935374e6, 44.14249897003174, 0.0
1.1042095597505905e6, 1.1010146709775017e6, 44.142762899398804, 0.0
1.1042095597505905e6, 1.1010147791830918e6, 44.14349293708801, 0.0
1.1042095597505905e6, 1.1010148013576958e6, 44.14387893676758, 0.0
1.1042095597505905e6, 1.1010149100749884e6, 44.144187927246094, 0.0
1.1042095597505905e6, 1.1010156216460776e6, 44.14446496963501, 0.0
1.1042095597505905e6, 1.1010156332516966e6, 44.93358302116394, 0.0
1.1042095597505905e6, 1.1010156624598103e6, 44.933979988098145, 0.0
1.1042095597505905e6, 1.1010160588492658e6, 44.93415307998657, 0.0
1.1042095597505905e6, 1.101016116302636e6, 47.57476305961609, 0.0
1.1042095597505905e6, 1.1010164374452676e6, 47.57518696784973, 0.0
1.1042095597505905e6, 1.1010164380406837e6, 47.575506925582886, 0.0
1.1042095597505905e6, 1.1010167467460847e6, 47.57584309577942, 0.0
1.1042095597505905e6, 1.1010167467460856e6, 47.57617402076721, 0.0
1.1042095597505905e6, 1.1010167753110623e6, 47.57627201080322, 0.0
1.1042095597505905e6, 1.101016849986736e6, 47.576622009277344, 0.0
1.1042095597505905e6, 1.1010168513939753e6, 47.57695007324219, 0.0
1.1042095597505905e6, 1.1010168730281142e6, 47.577276945114136, 0.0
1.1042095597505905e6, 1.1010180331147031e6, 47.5773138999939, 0.0
1.1042095597505905e6, 1.1010180487205826e6, 48.35651707649231, 0.0
1.1042095597505905e6, 1.1010184296802292e6, 50.46190810203552, 0.0
1.1042095597505905e6, 1.1010187616783702e6, 50.46297788619995, 0.0
1.1042095597505905e6, 1.101018892690201e6, 50.463589906692505, 0.0
1.1042095597505905e6, 1.1010190001922916e6, 50.46900510787964, 0.0
1.1042095597505905e6, 1.101019086872626e6, 50.46961998939514, 0.0
1.1042095597505905e6, 1.1010192387560369e6, 50.4702730178833, 0.0
1.1042095597505905e6, 1.101019249558101e6, 50.470985889434814, 0.0
1.1042095597505905e6, 1.1010212143555682e6, 50.47161388397217, 0.0
1.1042095597505905e6, 1.1010220653971601e6, 50.47199201583862, 0.0
1.1042095597505905e6, 1.101022516188576e6, 50.94326400756836, 0.0
1.1042095597505905e6, 1.1010227364377505e6, 50.9435760974884, 0.0
1.1042095597505905e6, 1.1010231829162543e6, 50.94384694099426, 0.0
1.1042095597505905e6, 1.1010232731511812e6, 50.944106101989746, 0.0
1.1042095597505905e6, 1.101023381373878e6, 50.944385051727295, 0.0
1.1042095597505905e6, 1.101023407901684e6, 50.94467806816101, 0.0
1.1042095597505905e6, 1.1010234990922746e6, 50.944983959198, 0.0
1.1042095597505905e6, 1.101025069455107e6, 50.94531989097595, 0.0
1.1042095597505905e6, 1.1010252132178503e6, 51.458746910095215, 0.0
1.1042095597505905e6, 1.101025376277305e6, 51.45925307273865, 0.0
1.1042095597505905e6, 1.1010254428600613e6, 51.45961904525757, 0.0
1.1042095597505905e6, 1.1010255802699989e6, 51.46005892753601, 0.0
1.1042095597505905e6, 1.101025663719266e6, 51.46087098121643, 0.0
1.1042095597505905e6, 1.1010259322070638e6, 51.46126699447632, 0.0
1.1042095597505905e6, 1.1010273933268304e6, 51.461652994155884, 0.0
1.1042095597505905e6, 1.10102802542567e6, 51.46181106567383, 0.0
1.1042095597505905e6, 1.1010284769403297e6, 51.999366998672485, 0.0
1.1042095597505905e6, 1.1010286443326953e6, 51.99987506866455, 0.0
1.1042095597505905e6, 1.1010290273856032e6, 52.00021696090698, 0.0
1.1042095597505905e6, 1.1010292767855094e6, 52.00063705444336, 0.0
1.1042095597505905e6, 1.1010292818231985e6, 52.00104999542236, 0.0
1.1042095597505905e6, 1.1010292927337831e6, 52.001384019851685, 0.0
1.1042095597505905e6, 1.1010294756142588e6, 52.00182390213013, 0.0
1.1042095597505905e6, 1.101031277401869e6, 52.00223088264465, 0.0
1.1042095597505905e6, 1.101031396039918e6, 52.00234508514404, 0.0
1.1042095597505905e6, 1.1010316643130453e6, 52.55850410461426, 0.0
1.1042095597505905e6, 1.1010320222460576e6, 52.55907702445984, 0.0
1.1042095597505905e6, 1.1010321150207147e6, 52.55953097343445, 0.0
1.1042095597505905e6, 1.101032273994889e6, 52.55996298789978, 0.0
1.1042095597505905e6, 1.1010322817371602e6, 52.56033802032471, 0.0
1.1042095597505905e6, 1.101032358322842e6, 52.56074500083923, 0.0
1.1042095597505905e6, 1.1010323650106278e6, 52.56117010116577, 0.0
1.1042095597505905e6, 1.1010338348272224e6, 52.561716079711914, 0.0
1.1042095597505905e6, 1.1010340498890704e6, 53.126307010650635, 0.0
1.1042095597505905e6, 1.1010340815299784e6, 53.12682104110718, 0.0
1.1042095597505905e6, 1.1010342879189188e6, 53.12720704078674, 0.0
1.1042095597505905e6, 1.1010345066571264e6, 53.127623081207275, 0.0
1.1042095597505905e6, 1.1010346295913165e6, 53.127979040145874, 0.0
1.1042095597505905e6, 1.1010346658642376e6, 53.128462076187134, 0.0
1.1042095597505905e6, 1.1010347135599891e6, 53.12886905670166, 0.0
1.1042095597505905e6, 1.1010365512613312e6, 53.12930989265442, 0.0
1.1042095597505905e6, 1.1010366219866702e6, 53.891956090927124, 0.0
1.1042095597505905e6, 1.1010366219866704e6, 53.892354011535645, 0.0
1.1042095597505905e6, 1.1010367043949103e6, 53.89240598678589, 0.0
1.1042095597505905e6, 1.1010367250498557e6, 53.892658948898315, 0.0
1.1042095597505905e6, 1.1010370323857525e6, 54.49390888214111, 0.0
1.1042095597505905e6, 1.1010373275573924e6, 54.494471073150635, 0.0
1.1042095597505905e6, 1.1010373948869721e6, 54.49492907524109, 0.0
1.1042095597505905e6, 1.1010374337601133e6, 54.49544095993042, 0.0
1.1042095597505905e6, 1.1010380639866344e6, 54.4959499835968, 0.0
1.1042095597505905e6, 1.101038078669039e6, 54.49643588066101, 0.0
1.1041318289465597e6, 1.101038078669039e6, 54.49809002876282, 0.0
1.1041318289465597e6, 1.1010381567002144e6, 54.49840807914734, 0.0
1.1041318289465597e6, 1.1010421036744316e6, 54.49911904335022, 0.0
1.1041318289465597e6, 1.1010424983084034e6, 55.123652935028076, 0.0
1.1041318289465597e6, 1.1010426215654218e6, 55.1245219707489, 0.0
1.1041318289465597e6, 1.1010427252434436e6, 55.12495803833008, 0.0
1.1041318289465597e6, 1.101042780476989e6, 55.12571096420288, 0.0
1.1041318289465597e6, 1.1010428980257472e6, 55.12619209289551, 0.0
1.1041318289465597e6, 1.101042980217575e6, 55.12664008140564, 0.0
1.1041318289465597e6, 1.1010431026793837e6, 55.12711191177368, 0.0
1.1041318289465597e6, 1.1010452969832595e6, 55.127543926239014, 0.0
1.1041318289465597e6, 1.1010454699535328e6, 55.71893000602722, 0.0
1.1041318289465597e6, 1.1010455830227863e6, 55.7194390296936, 0.0
1.1041318289465597e6, 1.1010457155477386e6, 55.71991205215454, 0.0
1.1041318289465597e6, 1.101045740580781e6, 55.72040295600891, 0.0
1.1041318289465597e6, 1.1010457495047867e6, 55.72045111656189, 0.0
1.1041318289465597e6, 1.1010457869322107e6, 55.72093391418457, 0.0
1.1041318289465597e6, 1.101045787848799e6, 55.72135591506958, 0.0
1.1041318289465597e6, 1.1010458992029738e6, 55.72180199623108, 0.0
1.1041318289465597e6, 1.101046921845775e6, 55.72223091125488, 0.0
1.1041318289465597e6, 1.1010484857057296e6, 55.72232007980347, 0.0
1.1041318289465597e6, 1.1010486599951333e6, 56.30492091178894, 0.0
1.1041318289465597e6, 1.101049253288157e6, 56.30538010597229, 0.0
1.1041318289465597e6, 1.101049271699164e6, 56.30581092834473, 0.0
1.1041318289465597e6, 1.101049350597563e6, 56.306227922439575, 0.0
1.1041318289465597e6, 1.1010495796737352e6, 56.30669093132019, 0.0
1.1041318289465597e6, 1.1010495805001988e6, 56.307092905044556, 0.0
1.1041318289465597e6, 1.1010497310782827e6, 56.34211206436157, 0.0
1.1041318289465597e6, 1.1010512010687704e6, 56.34252905845642, 0.0
1.1041318289465597e6, 1.1010514875927663e6, 56.937522888183594, 0.0
1.1041318289465597e6, 1.1010517778376925e6, 56.9379620552063, 0.0
1.1041318289465597e6, 1.1010518412013175e6, 56.938446044921875, 0.0
1.1041318289465597e6, 1.101051874570636e6, 56.938602924346924, 0.0
1.1041318289465597e6, 1.1010520256484884e6, 56.93878102302551, 0.0
1.1041318289465597e6, 1.1010521140175206e6, 56.939229011535645, 0.0
1.1041318289465597e6, 1.1010523003565636e6, 56.9396550655365, 0.0
1.1041318289465597e6, 1.1010523546085153e6, 56.94009208679199, 0.0
1.1041318289465597e6, 1.1010532556305546e6, 56.940577030181885, 0.0
1.10402846257749e6, 1.1010532556305546e6, 60.00003099441528, 0.0
1.10402846257749e6, 1.1010538679947346e6, 60.00009298324585, 0.0
1.10402846257749e6, 1.1010544244912383e6, 60.00065207481384, 0.0
1.10402846257749e6, 1.1010548248449143e6, 60.00105595588684, 0.0
1.10402846257749e6, 1.1010551239499382e6, 60.00139594078064, 0.0
1.10402846257749e6, 1.1010551326817244e6, 60.00186204910278, 0.0
1.10402846257749e6, 1.1010552068379074e6, 60.00233006477356, 0.0
1.10402846257749e6, 1.1010553699849835e6, 60.002755880355835, 0.0
1.10402846257749e6, 1.1010584872867262e6, 60.003201961517334, 0.0
