time,gen,forecast_day_ahead
2019-05-21T21:00:00.0,20,13
2019-05-21T22:00:00.0,22,14
2019-05-21T23:00:00.0,26,15
2019-05-22T00:00:00.0,44,30
2019-05-22T01:00:00.0,69,46
2019-05-22T02:00:00.0,81,58
2019-05-22T03:00:00.0,80,79
2019-05-22T04:00:00.0,99,89
2019-05-22T05:00:00.0,118,111
2019-05-22T06:00:00.0,138,132
2019-05-22T07:00:00.0,163,151
2019-05-22T08:00:00.0,187,160
2019-05-22T09:00:00.0,191,172
2019-05-22T10:00:00.0,213,188
2019-05-22T11:00:00.0,235,212
2019-05-22T12:00:00.0,273,239
2019-05-22T13:00:00.0,296,266
2019-05-22T14:00:00.0,304,288
2019-05-22T15:00:00.0,329,301
2019-05-22T16:00:00.0,374,309
2019-05-22T17:00:00.0,369,307
2019-05-22T18:00:00.0,271,286
2019-05-22T19:00:00.0,233,275
2019-05-22T20:00:00.0,217,239
2019-05-22T21:00:00.0,235,224
2019-05-22T22:00:00.0,238,218
2019-05-22T23:00:00.0,203,213
2019-05-23T00:00:00.0,173,177
2019-05-23T01:00:00.0,177,161
2019-05-23T02:00:00.0,115,120
2019-05-23T03:00:00.0,88,80
2019-05-23T04:00:00.0,102,84
2019-05-23T05:00:00.0,129,105
2019-05-23T06:00:00.0,149,126
2019-05-23T07:00:00.0,147,136
2019-05-23T08:00:00.0,133,121
2019-05-23T09:00:00.0,102,110
2019-05-23T10:00:00.0,88,105
2019-05-23T11:00:00.0,94,105
2019-05-23T12:00:00.0,117,115
2019-05-23T13:00:00.0,133,134
2019-05-23T14:00:00.0,141,148
2019-05-23T15:00:00.0,158,149
2019-05-23T16:00:00.0,161,142
2019-05-23T17:00:00.0,137,135
2019-05-23T18:00:00.0,122,116
2019-05-23T19:00:00.0,102,94
2019-05-23T20:00:00.0,82,80
2019-05-23T21:00:00.0,86,78
2019-05-23T22:00:00.0,111,84
2019-05-23T23:00:00.0,159,90
2019-05-24T00:00:00.0,136,118
2019-05-24T01:00:00.0,125,112
2019-05-24T02:00:00.0,99,94
2019-05-24T03:00:00.0,99,83
2019-05-24T04:00:00.0,88,79
2019-05-24T05:00:00.0,86,73
2019-05-24T06:00:00.0,91,79
2019-05-24T07:00:00.0,116,88
2019-05-24T08:00:00.0,153,106
2019-05-24T09:00:00.0,182,138
2019-05-24T10:00:00.0,221,177
2019-05-24T11:00:00.0,275,232
2019-05-24T12:00:00.0,340,300
2019-05-24T13:00:00.0,377,357
2019-05-24T14:00:00.0,457,393
2019-05-24T15:00:00.0,476,391
2019-05-24T16:00:00.0,426,360
2019-05-24T17:00:00.0,402,334
2019-05-24T18:00:00.0,366,305
2019-05-24T19:00:00.0,324,288
2019-05-24T20:00:00.0,275,267
2019-05-24T21:00:00.0,274,246
2019-05-24T22:00:00.0,263,239
2019-05-24T23:00:00.0,266,234
2019-05-25T00:00:00.0,231,218
2019-05-25T01:00:00.0,210,198
2019-05-25T02:00:00.0,171,179
2019-05-25T03:00:00.0,156,155
2019-05-25T04:00:00.0,146,141
2019-05-25T05:00:00.0,146,135
2019-05-25T06:00:00.0,162,159
2019-05-25T07:00:00.0,183,182
2019-05-25T08:00:00.0,183,190
2019-05-25T09:00:00.0,185,203
2019-05-25T10:00:00.0,192,211
2019-05-25T11:00:00.0,206,211
2019-05-25T12:00:00.0,226,213
2019-05-25T13:00:00.0,250,222
2019-05-25T14:00:00.0,285,251
2019-05-25T15:00:00.0,350,287
2019-05-25T16:00:00.0,403,318
2019-05-25T17:00:00.0,415,343
2019-05-25T18:00:00.0,442,361
2019-05-25T19:00:00.0,384,358
2019-05-25T20:00:00.0,345,352
2019-05-25T21:00:00.0,293,336
2019-05-25T22:00:00.0,324,333
2019-05-25T23:00:00.0,374,355
2019-05-26T00:00:00.0,368,356
2019-05-26T01:00:00.0,342,341
2019-05-26T02:00:00.0,325,321
2019-05-26T03:00:00.0,314,307
2019-05-26T04:00:00.0,292,285
2019-05-26T05:00:00.0,298,280
2019-05-26T06:00:00.0,311,283
2019-05-26T07:00:00.0,404,351
2019-05-26T08:00:00.0,447,385
2019-05-26T09:00:00.0,472,419
2019-05-26T10:00:00.0,487,446
2019-05-26T11:00:00.0,457,448
2019-05-26T12:00:00.0,427,431
2019-05-26T13:00:00.0,373,409
2019-05-26T14:00:00.0,313,366
2019-05-26T15:00:00.0,237,302
2019-05-26T16:00:00.0,200,237
2019-05-26T17:00:00.0,169,187
2019-05-26T18:00:00.0,96,139
2019-05-26T19:00:00.0,102,109
2019-05-26T20:00:00.0,188,101
2019-05-26T21:00:00.0,243,111
2019-05-26T22:00:00.0,262,135
2019-05-26T23:00:00.0,263,162
2019-05-27T00:00:00.0,320,293
2019-05-27T01:00:00.0,423,382
2019-05-27T02:00:00.0,463,439
2019-05-27T03:00:00.0,466,450
2019-05-27T04:00:00.0,490,459
2019-05-27T05:00:00.0,514,483
2019-05-27T06:00:00.0,468,453
2019-05-27T07:00:00.0,422,409
2019-05-27T08:00:00.0,361,397
2019-05-27T09:00:00.0,380,382
2019-05-27T10:00:00.0,427,365
2019-05-27T11:00:00.0,461,376
2019-05-27T12:00:00.0,473,400
2019-05-27T13:00:00.0,463,417
2019-05-27T14:00:00.0,472,434
2019-05-27T15:00:00.0,411,434
2019-05-27T16:00:00.0,376,440
2019-05-27T17:00:00.0,401,416
2019-05-27T18:00:00.0,440,378
2019-05-27T19:00:00.0,368,347
2019-05-27T20:00:00.0,316,315
2019-05-27T21:00:00.0,263,275
2019-05-27T22:00:00.0,230,253
2019-05-27T23:00:00.0,240,259
2019-05-28T00:00:00.0,260,230
2019-05-28T01:00:00.0,256,231
2019-05-28T02:00:00.0,250,226
2019-05-28T03:00:00.0,239,196
2019-05-28T04:00:00.0,180,164
2019-05-28T05:00:00.0,164,135
2019-05-28T06:00:00.0,158,119
2019-05-28T07:00:00.0,126,112
2019-05-28T08:00:00.0,134,109
2019-05-28T09:00:00.0,119,102
2019-05-28T10:00:00.0,98,97
2019-05-28T11:00:00.0,88,98
2019-05-28T12:00:00.0,92,100
2019-05-28T13:00:00.0,106,101
2019-05-28T14:00:00.0,123,113
2019-05-28T15:00:00.0,147,127
2019-05-28T16:00:00.0,178,148
2019-05-28T17:00:00.0,200,167
2019-05-28T18:00:00.0,213,194
2019-05-28T19:00:00.0,198,222
2019-05-28T20:00:00.0,162,225
2019-05-28T21:00:00.0,168,222
2019-05-28T22:00:00.0,251,228
2019-05-28T23:00:00.0,285,244
2019-05-29T00:00:00.0,291,264
2019-05-29T01:00:00.0,274,255
2019-05-29T02:00:00.0,267,252
2019-05-29T03:00:00.0,247,237
2019-05-29T04:00:00.0,245,224
2019-05-29T05:00:00.0,217,206
2019-05-29T06:00:00.0,195,186
2019-05-29T07:00:00.0,220,197
2019-05-29T08:00:00.0,234,216
2019-05-29T09:00:00.0,193,190
2019-05-29T10:00:00.0,159,157
2019-05-29T11:00:00.0,131,133
2019-05-29T12:00:00.0,120,116
2019-05-29T13:00:00.0,106,101
2019-05-29T14:00:00.0,101,92
2019-05-29T15:00:00.0,85,77
2019-05-29T16:00:00.0,70,64
2019-05-29T17:00:00.0,51,53
2019-05-29T18:00:00.0,42,42
2019-05-29T19:00:00.0,38,31
2019-05-29T20:00:00.0,40,24
2019-05-29T21:00:00.0,60,28
2019-05-29T22:00:00.0,84,43
2019-05-29T23:00:00.0,104,62
2019-05-30T00:00:00.0,136,122
2019-05-30T01:00:00.0,160,153
2019-05-30T02:00:00.0,215,195
2019-05-30T03:00:00.0,236,233
2019-05-30T04:00:00.0,260,254
2019-05-30T05:00:00.0,323,288
2019-05-30T06:00:00.0,366,341
2019-05-30T07:00:00.0,404,382
2019-05-30T08:00:00.0,423,432
2019-05-30T09:00:00.0,444,453
2019-05-30T10:00:00.0,464,464
2019-05-30T11:00:00.0,443,483
2019-05-30T12:00:00.0,459,501
2019-05-30T13:00:00.0,527,504
2019-05-30T14:00:00.0,523,499
2019-05-30T15:00:00.0,521,473
2019-05-30T16:00:00.0,504,465
2019-05-30T17:00:00.0,489,446
2019-05-30T18:00:00.0,446,415
2019-05-30T19:00:00.0,406,377
2019-05-30T20:00:00.0,371,342
2019-05-30T21:00:00.0,327,320
2019-05-30T22:00:00.0,303,304
2019-05-30T23:00:00.0,274,298
2019-05-31T00:00:00.0,246,236
2019-05-31T01:00:00.0,222,200
2019-05-31T02:00:00.0,197,186
2019-05-31T03:00:00.0,189,165
2019-05-31T04:00:00.0,227,196
2019-05-31T05:00:00.0,265,207
2019-05-31T06:00:00.0,273,242
2019-05-31T07:00:00.0,264,232
2019-05-31T08:00:00.0,256,188
2019-05-31T09:00:00.0,195,130
2019-05-31T10:00:00.0,124,85
2019-05-31T11:00:00.0,49,65
2019-05-31T12:00:00.0,34,57
2019-05-31T13:00:00.0,35,53
2019-05-31T14:00:00.0,35,51
2019-05-31T15:00:00.0,45,48
2019-05-31T16:00:00.0,54,51
2019-05-31T17:00:00.0,62,47
2019-05-31T18:00:00.0,60,39
2019-05-31T19:00:00.0,59,33
2019-05-31T20:00:00.0,65,28
2019-05-31T21:00:00.0,66,30
2019-05-31T22:00:00.0,60,39
2019-05-31T23:00:00.0,67,53
2019-06-01T00:00:00.0,97,77
2019-06-01T01:00:00.0,108,102
2019-06-01T02:00:00.0,149,124
2019-06-01T03:00:00.0,158,145
2019-06-01T04:00:00.0,148,145
2019-06-01T05:00:00.0,167,150
2019-06-01T06:00:00.0,197,177
2019-06-01T07:00:00.0,251,224
2019-06-01T08:00:00.0,271,257
2019-06-01T09:00:00.0,262,278
2019-06-01T10:00:00.0,319,304
2019-06-01T11:00:00.0,342,338
2019-06-01T12:00:00.0,384,370
2019-06-01T13:00:00.0,419,390
2019-06-01T14:00:00.0,465,411
2019-06-01T15:00:00.0,489,411
2019-06-01T16:00:00.0,495,404
2019-06-01T17:00:00.0,459,384
2019-06-01T18:00:00.0,377,350
2019-06-01T19:00:00.0,245,300
2019-06-01T20:00:00.0,161,222
2019-06-01T21:00:00.0,121,168
2019-06-01T22:00:00.0,101,136
2019-06-01T23:00:00.0,106,110
2019-06-02T00:00:00.0,81,78
2019-06-02T01:00:00.0,73,62
2019-06-02T02:00:00.0,62,48
2019-06-02T03:00:00.0,39,34
2019-06-02T04:00:00.0,32,21
2019-06-02T05:00:00.0,22,15
2019-06-02T06:00:00.0,15,10
2019-06-02T07:00:00.0,15,9
2019-06-02T08:00:00.0,18,10
2019-06-02T09:00:00.0,21,16
2019-06-02T10:00:00.0,29,23
2019-06-02T11:00:00.0,40,34
2019-06-02T12:00:00.0,43,50
2019-06-02T13:00:00.0,49,71
2019-06-02T14:00:00.0,69,95
2019-06-02T15:00:00.0,103,127
2019-06-02T16:00:00.0,130,169
2019-06-02T17:00:00.0,153,199
2019-06-02T18:00:00.0,153,221
2019-06-02T19:00:00.0,158,248
2019-06-02T20:00:00.0,177,263
2019-06-02T21:00:00.0,237,274
2019-06-02T22:00:00.0,279,276
2019-06-02T23:00:00.0,302,280
2019-06-03T00:00:00.0,255,268
2019-06-03T01:00:00.0,241,259
2019-06-03T02:00:00.0,258,252
2019-06-03T03:00:00.0,274,229
2019-06-03T04:00:00.0,259,221
2019-06-03T05:00:00.0,203,201
2019-06-03T06:00:00.0,56,150
2019-06-03T07:00:00.0,32,91
2019-06-03T08:00:00.0,36,67
2019-06-03T09:00:00.0,66,56
2019-06-03T10:00:00.0,161,59
2019-06-03T11:00:00.0,108,81
2019-06-03T12:00:00.0,136,80
2019-06-03T13:00:00.0,184,62
2019-06-03T14:00:00.0,92,50
2019-06-03T15:00:00.0,56,54
2019-06-03T16:00:00.0,78,62
2019-06-03T17:00:00.0,86,69
2019-06-03T18:00:00.0,154,64
2019-06-03T19:00:00.0,117,38
2019-06-03T20:00:00.0,55,26
2019-06-03T21:00:00.0,54,30
2019-06-03T22:00:00.0,45,31
2019-06-03T23:00:00.0,27,30
2019-06-04T00:00:00.0,20,13
2019-06-04T01:00:00.0,15,7
2019-06-04T02:00:00.0,17,6
2019-06-04T03:00:00.0,20,12
2019-06-04T04:00:00.0,19,12
2019-06-04T05:00:00.0,18,8
2019-06-04T06:00:00.0,16,8
2019-06-04T07:00:00.0,17,8
2019-06-04T08:00:00.0,16,11
2019-06-04T09:00:00.0,16,12
2019-06-04T10:00:00.0,15,13
2019-06-04T11:00:00.0,14,16
2019-06-04T12:00:00.0,14,18
2019-06-04T13:00:00.0,16,21
2019-06-04T14:00:00.0,18,26
2019-06-04T15:00:00.0,17,35
2019-06-04T16:00:00.0,25,49
2019-06-04T17:00:00.0,31,68
2019-06-04T18:00:00.0,44,87
2019-06-04T19:00:00.0,46,107
2019-06-04T20:00:00.0,69,128
2019-06-04T21:00:00.0,120,165
2019-06-04T22:00:00.0,166,204
2019-06-04T23:00:00.0,181,242
2019-06-05T00:00:00.0,219,228
2019-06-05T01:00:00.0,201,243
2019-06-05T02:00:00.0,228,250
2019-06-05T03:00:00.0,266,261
2019-06-05T04:00:00.0,267,343
2019-06-05T05:00:00.0,294,359
2019-06-05T06:00:00.0,262,340
2019-06-05T07:00:00.0,163,176
2019-06-05T08:00:00.0,139,119
2019-06-05T09:00:00.0,78,76
2019-06-05T10:00:00.0,49,39
2019-06-05T11:00:00.0,38,24
2019-06-05T12:00:00.0,26,16
2019-06-05T13:00:00.0,24,17
2019-06-05T14:00:00.0,22,26
2019-06-05T15:00:00.0,23,42
2019-06-05T16:00:00.0,36,63
2019-06-05T17:00:00.0,42,92
2019-06-05T18:00:00.0,57,140
2019-06-05T19:00:00.0,86,190
2019-06-05T20:00:00.0,116,225
2019-06-05T21:00:00.0,168,263
2019-06-05T22:00:00.0,213,282
2019-06-05T23:00:00.0,232,295
2019-06-06T00:00:00.0,213,219
2019-06-06T01:00:00.0,210,200
2019-06-06T02:00:00.0,242,233
2019-06-06T03:00:00.0,225,214
2019-06-06T04:00:00.0,213,198
2019-06-06T05:00:00.0,207,196
2019-06-06T06:00:00.0,177,188
2019-06-06T07:00:00.0,153,141
2019-06-06T08:00:00.0,157,179
2019-06-06T09:00:00.0,185,242
2019-06-06T10:00:00.0,177,288
2019-06-06T11:00:00.0,202,305
2019-06-06T12:00:00.0,271,290
2019-06-06T13:00:00.0,264,262
2019-06-06T14:00:00.0,269,236
2019-06-06T15:00:00.0,229,237
2019-06-06T16:00:00.0,287,260
2019-06-06T17:00:00.0,347,268
2019-06-06T18:00:00.0,329,262
2019-06-06T19:00:00.0,312,242
2019-06-06T20:00:00.0,261,218
2019-06-06T21:00:00.0,197,201
2019-06-06T22:00:00.0,189,191
2019-06-06T23:00:00.0,189,176
2019-06-07T00:00:00.0,171,166
2019-06-07T01:00:00.0,168,161
2019-06-07T02:00:00.0,143,147
2019-06-07T03:00:00.0,133,124
2019-06-07T04:00:00.0,151,119
2019-06-07T05:00:00.0,120,99
2019-06-07T06:00:00.0,86,73
2019-06-07T07:00:00.0,53,53
2019-06-07T08:00:00.0,45,46
2019-06-07T09:00:00.0,38,37
2019-06-07T10:00:00.0,26,26
2019-06-07T11:00:00.0,18,19
2019-06-07T12:00:00.0,15,15
2019-06-07T13:00:00.0,16,13
2019-06-07T14:00:00.0,18,13
2019-06-07T15:00:00.0,26,18
2019-06-07T16:00:00.0,25,26
2019-06-07T17:00:00.0,23,32
2019-06-07T18:00:00.0,22,41
2019-06-07T19:00:00.0,24,52
2019-06-07T20:00:00.0,39,61
2019-06-07T21:00:00.0,95,84
2019-06-07T22:00:00.0,152,130
2019-06-07T23:00:00.0,190,190
2019-06-08T00:00:00.0,223,210
2019-06-08T01:00:00.0,231,244
2019-06-08T02:00:00.0,199,222
2019-06-08T03:00:00.0,153,126
2019-06-08T04:00:00.0,141,130
2019-06-08T05:00:00.0,135,114
2019-06-08T06:00:00.0,196,184
2019-06-08T07:00:00.0,241,230
2019-06-08T08:00:00.0,295,249
2019-06-08T09:00:00.0,337,267
2019-06-08T10:00:00.0,364,309
2019-06-08T11:00:00.0,443,361
2019-06-08T12:00:00.0,496,396
2019-06-08T13:00:00.0,528,418
2019-06-08T14:00:00.0,548,453
2019-06-08T15:00:00.0,548,486
2019-06-08T16:00:00.0,527,511
2019-06-08T17:00:00.0,459,499
2019-06-08T18:00:00.0,398,458
2019-06-08T19:00:00.0,392,409
2019-06-08T20:00:00.0,408,377
2019-06-08T21:00:00.0,399,348
2019-06-08T22:00:00.0,430,343
2019-06-08T23:00:00.0,414,360
2019-06-09T00:00:00.0,396,381
2019-06-09T01:00:00.0,402,390
2019-06-09T02:00:00.0,442,420
2019-06-09T03:00:00.0,463,439
2019-06-09T04:00:00.0,468,443
2019-06-09T05:00:00.0,440,429
2019-06-09T06:00:00.0,478,444
2019-06-09T07:00:00.0,520,491
2019-06-09T08:00:00.0,542,507
2019-06-09T09:00:00.0,519,466
2019-06-09T10:00:00.0,472,411
2019-06-09T11:00:00.0,402,365
2019-06-09T12:00:00.0,311,302
2019-06-09T13:00:00.0,237,226
2019-06-09T14:00:00.0,160,166
2019-06-09T15:00:00.0,103,109
2019-06-09T16:00:00.0,75,70
2019-06-09T17:00:00.0,54,43
2019-06-09T18:00:00.0,37,28
2019-06-09T19:00:00.0,31,19
2019-06-09T20:00:00.0,24,14
2019-06-09T21:00:00.0,22,14
2019-06-09T22:00:00.0,33,18
2019-06-09T23:00:00.0,40,26
2019-06-10T00:00:00.0,42,42
2019-06-10T01:00:00.0,57,52
2019-06-10T02:00:00.0,75,65
2019-06-10T03:00:00.0,101,85
2019-06-10T04:00:00.0,117,104
2019-06-10T05:00:00.0,141,120
2019-06-10T06:00:00.0,164,152
2019-06-10T07:00:00.0,174,160
2019-06-10T08:00:00.0,198,182
2019-06-10T09:00:00.0,216,213
2019-06-10T10:00:00.0,234,242
2019-06-10T11:00:00.0,243,271
2019-06-10T12:00:00.0,272,314
2019-06-10T13:00:00.0,299,351
2019-06-10T14:00:00.0,284,371
2019-06-10T15:00:00.0,286,366
2019-06-10T16:00:00.0,341,360
2019-06-10T17:00:00.0,363,352
2019-06-10T18:00:00.0,370,330
2019-06-10T19:00:00.0,353,309
2019-06-10T20:00:00.0,249,284
2019-06-10T21:00:00.0,217,260
2019-06-10T22:00:00.0,275,269
2019-06-10T23:00:00.0,277,282
2019-06-11T00:00:00.0,287,275
2019-06-11T01:00:00.0,264,242
2019-06-11T02:00:00.0,286,258
2019-06-11T03:00:00.0,268,261
2019-06-11T04:00:00.0,221,221
2019-06-11T05:00:00.0,186,178
2019-06-11T06:00:00.0,179,161
2019-06-11T07:00:00.0,179,159
2019-06-11T08:00:00.0,165,180
2019-06-11T09:00:00.0,131,168
2019-06-11T10:00:00.0,127,153
2019-06-11T11:00:00.0,134,143
2019-06-11T12:00:00.0,162,124
2019-06-11T13:00:00.0,183,102
2019-06-11T14:00:00.0,160,93
2019-06-11T15:00:00.0,154,87
2019-06-11T16:00:00.0,140,77
2019-06-11T17:00:00.0,120,62
2019-06-11T18:00:00.0,98,52
2019-06-11T19:00:00.0,79,48
2019-06-11T20:00:00.0,69,48
2019-06-11T21:00:00.0,74,51
2019-06-11T22:00:00.0,101,54
2019-06-11T23:00:00.0,144,54
2019-06-12T00:00:00.0,135,130
2019-06-12T01:00:00.0,100,86
2019-06-12T02:00:00.0,109,93
2019-06-12T03:00:00.0,81,75
2019-06-12T04:00:00.0,92,71
2019-06-12T05:00:00.0,105,80
2019-06-12T06:00:00.0,227,197
2019-06-12T07:00:00.0,202,205
2019-06-12T08:00:00.0,179,219
2019-06-12T09:00:00.0,179,277
2019-06-12T10:00:00.0,231,310
2019-06-12T11:00:00.0,305,344
2019-06-12T12:00:00.0,330,358
2019-06-12T13:00:00.0,284,352
2019-06-12T14:00:00.0,224,351
2019-06-12T15:00:00.0,195,333
2019-06-12T16:00:00.0,182,313
2019-06-12T17:00:00.0,192,282
2019-06-12T18:00:00.0,134,260
2019-06-12T19:00:00.0,93,255
2019-06-12T20:00:00.0,80,259
2019-06-12T21:00:00.0,107,221
2019-06-12T22:00:00.0,154,186
2019-06-12T23:00:00.0,120,207
2019-06-13T00:00:00.0,110,110
2019-06-13T01:00:00.0,185,160
2019-06-13T02:00:00.0,179,172
2019-06-13T03:00:00.0,118,107
2019-06-13T04:00:00.0,113,102
2019-06-13T05:00:00.0,111,94
2019-06-13T06:00:00.0,111,102
2019-06-13T07:00:00.0,88,80
2019-06-13T08:00:00.0,87,77
2019-06-13T09:00:00.0,90,68
2019-06-13T10:00:00.0,75,64
2019-06-13T11:00:00.0,79,73
2019-06-13T12:00:00.0,100,88
2019-06-13T13:00:00.0,132,109
2019-06-13T14:00:00.0,142,134
2019-06-13T15:00:00.0,139,152
2019-06-13T16:00:00.0,131,161
2019-06-13T17:00:00.0,123,145
2019-06-13T18:00:00.0,118,120
2019-06-13T19:00:00.0,93,95
2019-06-13T20:00:00.0,84,107
2019-06-13T21:00:00.0,81,115
2019-06-13T22:00:00.0,69,125
2019-06-13T23:00:00.0,76,142
2019-06-14T00:00:00.0,182,158
2019-06-14T01:00:00.0,237,218
2019-06-14T02:00:00.0,144,140
2019-06-14T03:00:00.0,110,104
2019-06-14T04:00:00.0,107,90
2019-06-14T05:00:00.0,88,79
2019-06-14T06:00:00.0,65,48
2019-06-14T07:00:00.0,60,50
2019-06-14T08:00:00.0,50,40
2019-06-14T09:00:00.0,51,41
2019-06-14T10:00:00.0,59,49
2019-06-14T11:00:00.0,83,67
2019-06-14T12:00:00.0,91,103
2019-06-14T13:00:00.0,120,150
2019-06-14T14:00:00.0,166,199
2019-06-14T15:00:00.0,164,229
2019-06-14T16:00:00.0,176,255
2019-06-14T17:00:00.0,176,270
2019-06-14T18:00:00.0,172,296
2019-06-14T19:00:00.0,123,335
2019-06-14T20:00:00.0,97,369
2019-06-14T21:00:00.0,173,380
2019-06-14T22:00:00.0,218,397
2019-06-14T23:00:00.0,237,410
2019-06-15T00:00:00.0,251,241
2019-06-15T01:00:00.0,236,228
2019-06-15T02:00:00.0,193,205
2019-06-15T03:00:00.0,171,166
2019-06-15T04:00:00.0,184,155
2019-06-15T05:00:00.0,182,172
2019-06-15T06:00:00.0,178,169
2019-06-15T07:00:00.0,189,195
2019-06-15T08:00:00.0,204,245
2019-06-15T09:00:00.0,194,265
2019-06-15T10:00:00.0,171,276
2019-06-15T11:00:00.0,231,314
2019-06-15T12:00:00.0,325,383
2019-06-15T13:00:00.0,451,459
2019-06-15T14:00:00.0,451,484
2019-06-15T15:00:00.0,458,460
2019-06-15T16:00:00.0,405,450
2019-06-15T17:00:00.0,365,400
2019-06-15T18:00:00.0,288,281
2019-06-15T19:00:00.0,179,165
2019-06-15T20:00:00.0,101,100
2019-06-15T21:00:00.0,89,77
2019-06-15T22:00:00.0,90,95
2019-06-15T23:00:00.0,144,133
2019-06-16T00:00:00.0,201,180
2019-06-16T01:00:00.0,201,199
2019-06-16T02:00:00.0,211,222
2019-06-16T03:00:00.0,219,225
2019-06-16T04:00:00.0,217,222
2019-06-16T05:00:00.0,218,210
2019-06-16T06:00:00.0,194,188
2019-06-16T07:00:00.0,201,179
2019-06-16T08:00:00.0,174,184
2019-06-16T09:00:00.0,204,170
2019-06-16T10:00:00.0,217,158
2019-06-16T11:00:00.0,200,150
2019-06-16T12:00:00.0,180,143
2019-06-16T13:00:00.0,169,129
2019-06-16T14:00:00.0,149,120
2019-06-16T15:00:00.0,124,107
2019-06-16T16:00:00.0,108,93
2019-06-16T17:00:00.0,96,78
2019-06-16T18:00:00.0,84,66
2019-06-16T19:00:00.0,50,53
2019-06-16T20:00:00.0,38,46
2019-06-16T21:00:00.0,44,46
2019-06-16T22:00:00.0,57,57
2019-06-16T23:00:00.0,62,61
2019-06-17T00:00:00.0,70,54
2019-06-17T01:00:00.0,68,51
2019-06-17T02:00:00.0,71,54
2019-06-17T03:00:00.0,60,49
2019-06-17T04:00:00.0,54,43
2019-06-17T05:00:00.0,40,31
2019-06-17T06:00:00.0,33,25
2019-06-17T07:00:00.0,26,20
2019-06-17T08:00:00.0,28,20
2019-06-17T09:00:00.0,39,26
2019-06-17T10:00:00.0,60,38
2019-06-17T11:00:00.0,83,50
2019-06-17T12:00:00.0,92,64
2019-06-17T13:00:00.0,84,73
2019-06-17T14:00:00.0,74,70
2019-06-17T15:00:00.0,58,60
2019-06-17T16:00:00.0,51,49
2019-06-17T17:00:00.0,44,35
2019-06-17T18:00:00.0,33,26
2019-06-17T19:00:00.0,28,22
2019-06-17T20:00:00.0,26,22
2019-06-17T21:00:00.0,34,24
2019-06-17T22:00:00.0,52,39
2019-06-17T23:00:00.0,93,67
2019-06-18T00:00:00.0,154,137
2019-06-18T01:00:00.0,189,177
2019-06-18T02:00:00.0,206,204
2019-06-18T03:00:00.0,213,226
2019-06-18T04:00:00.0,214,241
2019-06-18T05:00:00.0,201,235
2019-06-18T06:00:00.0,206,178
2019-06-18T07:00:00.0,195,184
2019-06-18T08:00:00.0,199,189
2019-06-18T09:00:00.0,180,185
2019-06-18T10:00:00.0,165,180
2019-06-18T11:00:00.0,153,178
2019-06-18T12:00:00.0,143,183
2019-06-18T13:00:00.0,146,188
2019-06-18T14:00:00.0,156,188
2019-06-18T15:00:00.0,167,197
2019-06-18T16:00:00.0,173,206
2019-06-18T17:00:00.0,142,196
2019-06-18T18:00:00.0,120,170
2019-06-18T19:00:00.0,105,131
2019-06-18T20:00:00.0,166,93
2019-06-18T21:00:00.0,150,67
2019-06-18T22:00:00.0,118,59
2019-06-18T23:00:00.0,114,61
2019-06-19T00:00:00.0,96,96
2019-06-19T01:00:00.0,99,91
2019-06-19T02:00:00.0,65,101
2019-06-19T03:00:00.0,63,96
2019-06-19T04:00:00.0,79,86
2019-06-19T05:00:00.0,91,75
2019-06-19T06:00:00.0,84,65
2019-06-19T07:00:00.0,58,47
2019-06-19T08:00:00.0,45,49
2019-06-19T09:00:00.0,40,51
2019-06-19T10:00:00.0,23,57
2019-06-19T11:00:00.0,29,65
2019-06-19T12:00:00.0,53,90
2019-06-19T13:00:00.0,103,129
2019-06-19T14:00:00.0,170,166
2019-06-19T15:00:00.0,244,183
2019-06-19T16:00:00.0,275,189
2019-06-19T17:00:00.0,220,195
2019-06-19T18:00:00.0,173,216
2019-06-19T19:00:00.0,168,220
2019-06-19T20:00:00.0,227,204
2019-06-19T21:00:00.0,243,195
2019-06-19T22:00:00.0,165,165
2019-06-19T23:00:00.0,91,111
2019-06-20T00:00:00.0,48,127
2019-06-20T01:00:00.0,59,115
2019-06-20T02:00:00.0,109,112
2019-06-20T03:00:00.0,64,104
2019-06-20T04:00:00.0,58,105
2019-06-20T05:00:00.0,48,119
2019-06-20T06:00:00.0,60,130
2019-06-20T07:00:00.0,72,72
2019-06-20T08:00:00.0,80,56
2019-06-20T09:00:00.0,81,59
2019-06-20T10:00:00.0,106,72
2019-06-20T11:00:00.0,118,84
2019-06-20T12:00:00.0,138,100
2019-06-20T13:00:00.0,157,115
2019-06-20T14:00:00.0,236,135
2019-06-20T15:00:00.0,280,156
2019-06-20T16:00:00.0,289,172
2019-06-20T17:00:00.0,231,163
2019-06-20T18:00:00.0,208,139
2019-06-20T19:00:00.0,128,115
2019-06-20T20:00:00.0,79,87
2019-06-20T21:00:00.0,62,62
2019-06-20T22:00:00.0,50,51
2019-06-20T23:00:00.0,44,48
2019-06-21T00:00:00.0,39,31
2019-06-21T01:00:00.0,40,30
2019-06-21T02:00:00.0,37,26
2019-06-21T03:00:00.0,38,24
2019-06-21T04:00:00.0,44,25
2019-06-21T05:00:00.0,46,26
2019-06-21T06:00:00.0,37,28
2019-06-21T07:00:00.0,30,19
2019-06-21T08:00:00.0,34,22
2019-06-21T09:00:00.0,38,25
2019-06-21T10:00:00.0,45,35
2019-06-21T11:00:00.0,58,51
2019-06-21T12:00:00.0,97,75
